model_key,task,sample_id,_source_file,_source_run_id,_source_created_at,auto_eval.json_valid,auto_eval.schema_valid,auto_eval.korean_output,auto_eval.length_valid,auto_eval.output_length,auto_eval.forbidden_detected,auto_eval.error,auto_eval.latency_sec,auto_eval.speed_score,auto_eval.todo_count,auto_eval.todo_count_accuracy,auto_eval.empty_todo_rate,auto_eval.duplicate_todo_rate,auto_eval.tag_presence_rate,auto_eval.date_field_rate,auto_eval.time_field_rate,auto_eval.tag_accuracy_hint,auto_eval.task_coverage_hint,auto_eval.generated_tokens,auto_eval.tokens_per_sec,auto_eval.auto_score,auto_eval.response_type_valid,auto_eval.response_type_accuracy,auto_eval.clarifying_schema_valid,auto_eval.plan_schema_valid,auto_eval.date_valid,auto_eval.todo_convertibility,auto_eval.calendar_convertibility,auto_eval.tag_coverage,auto_eval.todo_direct_overlap_rate,auto_eval.todo_direct_related_violation,auto_eval.persona_keyword_hit_rate,auto_eval.worldview_term_hit,auto_eval.distinct_1,auto_eval.distinct_2,auto_eval.quest_mention_hint,auto_eval.user_todo_leak_rate,auto_eval.repetitive_phrase_hint,auto_eval.sns_post_valid,auto_eval.event_relevance_hint,auto_eval.comment_reply_relevance_hint,auto_eval.feed_context_relevance_hint,auto_eval.pressure_phrase_detected,auto_eval.comfort_phrase_hit,auto_eval.character_name_used
kanana-nano-2.1b-vllm,feed_post_generation,FEED-SAMPLE-008,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,True,True,True,True,72,False,False,0.4353,5.0,,,,,,,,,,,,4.82,,,,,,,,,,,,,1.0,1.0,0.6,0.0,0.0,True,,,,,,
kanana-nano-2.1b-vllm,feed_post_generation,FEED-SAMPLE-009,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,True,True,True,True,101,False,False,0.6143,5.0,,,,,,,,,,,,4.82,,,,,,,,,,,,,0.9629629629629629,1.0,0.6,0.0,0.03703703703703709,True,,,,,,
kanana-nano-2.1b-vllm,feed_post_generation,FEED-SAMPLE-010,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,True,True,True,True,103,False,False,0.5813,5.0,,,,,,,,,,,,4.73,,,,,,,,,,,,,1.0,1.0,0.4,0.0,0.0,True,,,,,,
kanana-nano-2.1b-vllm,character_message_generation,MSG-SAMPLE-001,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,True,True,True,True,61,False,False,0.4252,5.0,,,,,,,,,,,,4.11,,,,,,,,,,,,,,,,,,,0.0,,,False,False,True
kanana-nano-2.1b-vllm,character_message_generation,MSG-SAMPLE-002,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,True,True,True,True,68,False,False,0.4247,5.0,,,,,,,,,,,,4.11,,,,,,,,,,,,,,,,,,,0.0,,,False,False,True
kanana-nano-2.1b-vllm,character_message_generation,MSG-SAMPLE-003,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,True,True,True,True,45,False,False,0.3068,5.0,,,,,,,,,,,,4.11,,,,,,,,,,,,,,,,,,,0.0,,,False,False,True
kanana-nano-2.1b-vllm,character_message_generation,MSG-SAMPLE-004,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,True,True,True,True,70,False,False,0.4239,5.0,,,,,,,,,,,,4.11,,,,,,,,,,,,,,,,,,,0.0,,,True,True,True
kanana-nano-2.1b-vllm,character_message_generation,MSG-SAMPLE-005,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,True,True,True,True,77,False,False,0.5015,5.0,,,,,,,,,,,,4.11,,,,,,,,,,,,,,,,,,,0.0,0.625,0.18181818181818182,False,False,True
kanana-nano-2.1b-vllm,character_message_generation,MSG-SAMPLE-006,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,True,True,True,True,98,False,False,0.7486,5.0,,,,,,,,,,,,4.11,,,,,,,,,,,,,,,,,,,0.0,0.2857142857142857,0.07692307692307693,False,False,True
kanana-nano-2.1b-vllm,character_message_generation,MSG-SAMPLE-007,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,True,True,True,True,39,False,False,0.2757,5.0,,,,,,,,,,,,4.11,,,,,,,,,,,,,,,,,,,0.0,0.5,0.2857142857142857,False,False,False
kanana-nano-2.1b-vllm,character_message_generation,MSG-SAMPLE-008,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,True,True,True,True,71,False,False,0.7465,5.0,,,,,,,,,,,,4.11,,,,,,,,,,,,,,,,,,,0.0,0.14285714285714285,0.07692307692307693,False,False,True
kanana-nano-2.1b-vllm,character_message_generation,MSG-SAMPLE-009,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,True,True,True,False,135,False,False,0.7462,5.0,,,,,,,,,,,,3.67,,,,,,,,,,,,,,,,,,,0.0,0.5,0.25,False,False,False
kanana-nano-2.1b-vllm,character_message_generation,MSG-SAMPLE-010,auto_scores_kanana.json,20260522_063600_kanana_3fd82a8c,2026-05-22T06:49:29.461005,True,True,True,True,103,False,False,0.6528,5.0,,,,,,,,,,,,4.11,,,,,,,,,,,,,,,,,,,0.0,0.14285714285714285,0.5,False,False,False
